antecedents,consequents,support,confidence,lift,Ticker
"Volume_High, Volatility_Low_Vol","Sentiment_Neutral, Return_UP",0.046172539489671933,0.5671641791044777,1.0419109808102347,AMZN
"Volume_High, Sentiment_Neutral, Return_UP",Volatility_High_Vol,0.05589307411907655,0.5476190476190476,1.0965705016799907,AMZN
"Volume_High, Sentiment_Neutral, Volatility_High_Vol",Return_UP,0.05589307411907655,0.6216216216216216,1.14195222007722,AMZN
"Volume_High, Return_UP","Sentiment_Neutral, Volatility_High_Vol",0.05589307411907655,0.5476190476190476,1.0965705016799907,AMZN
"Volume_High, Volatility_High_Vol","Sentiment_Neutral, Return_UP",0.05589307411907655,0.6216216216216216,1.14195222007722,AMZN
Volume_Low,Sentiment_Neutral,0.18347509113001215,0.9869281045751634,1.001531233126214,BAC
Volume_High,Sentiment_Neutral,0.17618469015795868,0.9863945578231291,1.0009897917243344,BAC
Sentiment_Neutral,Volatility_Low_Vol,0.49817739975698666,0.5055487053020962,1.0098703506398667,BAC
Volatility_Low_Vol,Sentiment_Neutral,0.49817739975698666,0.9951456310679612,1.009870350639867,BAC
Sentiment_Neutral,Return_UP,0.5321992709599028,0.5400739827373613,1.0078931695982956,BAC
Return_UP,Sentiment_Neutral,0.5321992709599028,0.9931972789115647,1.0078931695982956,BAC
Volume_Low,Volatility_High_Vol,0.10814094775212636,0.5816993464052288,1.164814019687356,BAC
Volume_Low,Return_DOWN,0.0899149453219927,0.48366013071895425,1.0420216952400505,BAC
Volume_Normal,Volatility_Low_Vol,0.34264884568651277,0.5391969407265775,1.0770851510144983,BAC
Volatility_Low_Vol,Volume_Normal,0.34264884568651277,0.6844660194174756,1.077085151014498,BAC
Volume_Normal,Return_UP,0.35236938031591736,0.5544933078393881,1.0348027037456156,BAC
Return_UP,Volume_Normal,0.35236938031591736,0.6575963718820862,1.0348027037456156,BAC
Volume_High,Volatility_High_Vol,0.09842041312272175,0.5510204081632653,1.1033814985848354,BAC
Volume_High,Return_DOWN,0.0911300121506683,0.5102040816326531,1.0992093172347472,BAC
Return_UP,Volatility_Low_Vol,0.26974483596597815,0.5034013605442177,1.0055808731259492,BAC
Volatility_Low_Vol,Return_UP,0.26974483596597815,0.5388349514563107,1.0055808731259495,BAC
Return_DOWN,Volatility_High_Vol,0.2332928311057108,0.5026178010471204,1.0064585164520197,BAC
Volatility_High_Vol,Return_DOWN,0.2332928311057108,0.46715328467153283,1.0064585164520197,BAC
"Volume_Low, Volatility_Low_Vol",Sentiment_Neutral,0.07776427703523693,1.0,1.0147965474722564,BAC
"Sentiment_Neutral, Volume_Low",Volatility_High_Vol,0.10571081409477522,0.576158940397351,1.153719727365012,BAC
Volume_Low,"Sentiment_Neutral, Volatility_High_Vol",0.10571081409477522,0.5686274509803922,1.1670333968999071,BAC
"Sentiment_Neutral, Volume_Low",Return_DOWN,0.08748481166464156,0.4768211920529802,1.0272875420408447,BAC
Volume_Low,"Sentiment_Neutral, Return_DOWN",0.08748481166464156,0.4705882352941177,1.038322031225359,BAC
"Return_UP, Volume_Low",Sentiment_Neutral,0.0959902794653706,1.0,1.0147965474722564,BAC
"Sentiment_Neutral, Volume_Normal",Volatility_Low_Vol,0.34143377885783716,0.545631067961165,1.089937788669997,BAC
"Sentiment_Neutral, Volatility_Low_Vol",Volume_Normal,0.34143377885783716,0.6853658536585365,1.0785011425640068,BAC
"Volume_Normal, Volatility_Low_Vol",Sentiment_Neutral,0.34143377885783716,0.9964539007092198,1.011197978154979,BAC
Volume_Normal,"Sentiment_Neutral, Volatility_Low_Vol",0.34143377885783716,0.5372848948374761,1.0785011425640068,BAC
Volatility_Low_Vol,"Sentiment_Neutral, Volume_Normal",0.34143377885783716,0.6820388349514562,1.089937788669997,BAC
"Sentiment_Neutral, Volume_Normal",Return_UP,0.34993924665856624,0.5592233009708738,1.0436298791361205,BAC
"Sentiment_Neutral, Return_UP",Volume_Normal,0.34993924665856624,0.6575342465753424,1.0347049425076613,BAC
"Volume_Normal, Return_UP",Sentiment_Neutral,0.34993924665856624,0.9931034482758622,1.0077979505931376,BAC
Volume_Normal,"Sentiment_Neutral, Return_UP",0.34993924665856624,0.5506692160611856,1.0347049425076613,BAC
Return_UP,"Sentiment_Neutral, Volume_Normal",0.34993924665856624,0.653061224489796,1.0436298791361205,BAC
"Volume_High, Sentiment_Neutral",Volatility_High_Vol,0.09720534629404617,0.5517241379310345,1.1047906703582515,BAC
"Volume_High, Volatility_High_Vol",Sentiment_Neutral,0.09720534629404617,0.9876543209876544,1.0022681950343275,BAC
Volume_High,"Sentiment_Neutral, Volatility_High_Vol",0.09720534629404617,0.5442176870748299,1.116935552275773,BAC
"Volume_High, Sentiment_Neutral",Return_DOWN,0.0899149453219927,0.5103448275862069,1.099512547391226,BAC
"Volume_High, Return_DOWN",Sentiment_Neutral,0.0899149453219927,0.9866666666666666,1.001265926839293,BAC
Volume_High,"Sentiment_Neutral, Return_DOWN",0.0899149453219927,0.5034013605442177,1.1107220368039976,BAC
"Volume_High, Return_UP",Sentiment_Neutral,0.08626974483596597,0.986111111111111,1.0007021509795861,BAC
"Sentiment_Neutral, Return_DOWN",Volatility_Low_Vol,0.2284325637910085,0.5040214477211796,1.0068195424139097,BAC
"Return_DOWN, Volatility_Low_Vol",Sentiment_Neutral,0.2284325637910085,0.9894736842105264,1.004114478551496,BAC
Volatility_Low_Vol,"Sentiment_Neutral, Return_DOWN",0.2284325637910085,0.45631067961165045,1.0068195424139097,BAC
"Sentiment_Neutral, Return_UP",Volatility_Low_Vol,0.26974483596597815,0.5068493150684932,1.0124684133528394,BAC
"Sentiment_Neutral, Volatility_Low_Vol",Return_UP,0.26974483596597815,0.5414634146341464,1.0104861456777834,BAC
"Return_UP, Volatility_Low_Vol",Sentiment_Neutral,0.26974483596597815,1.0,1.0147965474722564,BAC
Return_UP,"Sentiment_Neutral, Volatility_Low_Vol",0.26974483596597815,0.5034013605442177,1.0104861456777832,BAC
Volatility_Low_Vol,"Sentiment_Neutral, Return_UP",0.26974483596597815,0.5388349514563107,1.0124684133528394,BAC
"Sentiment_Neutral, Volatility_High_Vol",Return_UP,0.2624544349939247,0.5386533665835411,1.0052419970481958,BAC
"Return_UP, Volatility_High_Vol",Sentiment_Neutral,0.2624544349939247,0.9863013698630136,1.0008952249041434,BAC
Return_UP,"Sentiment_Neutral, Volatility_High_Vol",0.2624544349939247,0.489795918367347,1.0052419970481958,BAC
"Volume_Low, Volatility_Low_Vol",Return_DOWN,0.0425273390036452,0.546875,1.1782149869109948,BAC
"Return_DOWN, Volume_Low",Volatility_High_Vol,0.04738760631834751,0.527027027027027,1.0553363582560662,BAC
"Return_UP, Volume_Low",Volatility_High_Vol,0.060753341433778855,0.6329113924050632,1.2673627152052727,BAC
"Volume_Low, Volatility_High_Vol",Return_UP,0.060753341433778855,0.5617977528089888,1.0484343550154145,BAC
"Volume_Normal, Return_DOWN",Volatility_Low_Vol,0.14702308626974483,0.5193133047210301,1.037366140255844,BAC
"Return_DOWN, Volatility_Low_Vol",Volume_Normal,0.14702308626974483,0.6368421052631579,1.0021435040756768,BAC
"Volume_Normal, Return_UP",Volatility_Low_Vol,0.19562575941676794,0.5551724137931036,1.108997321727486,BAC
"Volume_Normal, Volatility_Low_Vol",Return_UP,0.19562575941676794,0.5709219858156028,1.065462118653608,BAC
"Return_UP, Volatility_Low_Vol",Volume_Normal,0.19562575941676794,0.7252252252252253,1.1412243983945707,BAC
"Volume_Normal, Volatility_High_Vol",Return_DOWN,0.13608748481166463,0.4647302904564315,1.0012382959310029,BAC
"Volume_High, Volatility_Low_Vol",Return_DOWN,0.041312272174969626,0.5151515151515151,1.1098683166745993,BAC
"Volume_High, Return_DOWN",Volatility_High_Vol,0.04981773997569866,0.5466666666666666,1.094663422546634,BAC
"Volume_High, Volatility_High_Vol",Return_DOWN,0.04981773997569866,0.5061728395061729,1.0905242065800531,BAC
"Volume_High, Return_UP",Volatility_High_Vol,0.04860267314702309,0.5555555555555556,1.112462827791295,BAC
"Sentiment_Neutral, Volume_Low, Volatility_Low_Vol",Return_DOWN,0.0425273390036452,0.546875,1.1782149869109948,BAC
"Return_DOWN, Volatility_Low_Vol, Volume_Low",Sentiment_Neutral,0.0425273390036452,1.0,1.0147965474722564,BAC
"Volume_Low, Volatility_Low_Vol","Sentiment_Neutral, Return_DOWN",0.0425273390036452,0.546875,1.2066437667560321,BAC
"Return_UP, Volume_Low, Volatility_Low_Vol",Sentiment_Neutral,0.03523693803159174,1.0,1.0147965474722564,BAC
"Sentiment_Neutral, Return_DOWN, Volume_Low",Volatility_High_Vol,0.04495747266099635,0.5138888888888888,1.0290281157069476,BAC
"Return_DOWN, Volume_Low","Sentiment_Neutral, Volatility_High_Vol",0.04495747266099635,0.5,1.0261845386533666,BAC
"Sentiment_Neutral, Volume_Low, Volatility_High_Vol",Return_UP,0.060753341433778855,0.5747126436781609,1.0725362942111711,BAC
"Sentiment_Neutral, Volume_Low, Return_UP",Volatility_High_Vol,0.060753341433778855,0.6329113924050632,1.2673627152052727,BAC
"Return_UP, Volume_Low, Volatility_High_Vol",Sentiment_Neutral,0.060753341433778855,1.0,1.0147965474722564,BAC
"Volume_Low, Volatility_High_Vol","Sentiment_Neutral, Return_UP",0.060753341433778855,0.5617977528089888,1.0556154122415473,BAC
"Return_UP, Volume_Low","Sentiment_Neutral, Volatility_High_Vol",0.060753341433778855,0.6329113924050632,1.2989677704472993,BAC
"Sentiment_Neutral, Volume_Normal, Return_DOWN",Volatility_Low_Vol,0.14580801944106925,0.5286343612334802,1.0559856293571703,BAC
"Sentiment_Neutral, Return_DOWN, Volatility_Low_Vol",Volume_Normal,0.14580801944106925,0.6382978723404255,1.004434319189618,BAC
"Volume_Normal, Return_DOWN, Volatility_Low_Vol",Sentiment_Neutral,0.14580801944106925,0.9917355371900826,1.0064097991460395,BAC
"Volume_Normal, Return_DOWN","Sentiment_Neutral, Volatility_Low_Vol",0.14580801944106925,0.5150214592274678,1.0338113681566,BAC
"Return_DOWN, Volatility_Low_Vol","Sentiment_Neutral, Volume_Normal",0.14580801944106925,0.631578947368421,1.0092999489013796,BAC
"Sentiment_Neutral, Volume_Normal, Return_UP",Volatility_Low_Vol,0.19562575941676794,0.5590277777777778,1.11669869201726,BAC
"Sentiment_Neutral, Volume_Normal, Volatility_Low_Vol",Return_UP,0.19562575941676794,0.5729537366548043,1.0692537987911654,BAC
"Sentiment_Neutral, Return_UP, Volatility_Low_Vol",Volume_Normal,0.19562575941676794,0.7252252252252253,1.1412243983945707,BAC
"Volume_Normal, Return_UP, Volatility_Low_Vol",Sentiment_Neutral,0.19562575941676794,1.0,1.0147965474722564,BAC
"Volume_Normal, Return_UP","Sentiment_Neutral, Volatility_Low_Vol",0.19562575941676794,0.5551724137931036,1.114407064760303,BAC
"Volume_Normal, Volatility_Low_Vol","Sentiment_Neutral, Return_UP",0.19562575941676794,0.5709219858156028,1.0727598043978108,BAC
"Return_UP, Volatility_Low_Vol","Sentiment_Neutral, Volume_Normal",0.19562575941676794,0.7252252252252253,1.1589521560395348,BAC
"Sentiment_Neutral, Volume_Normal, Volatility_High_Vol",Return_UP,0.1543134872417983,0.5427350427350428,1.0128592747640368,BAC
"Volume_High, Sentiment_Neutral, Volatility_Low_Vol",Return_DOWN,0.040097205346294046,0.5076923076923077,1.0937978252114378,BAC
"Volume_High, Volatility_Low_Vol","Sentiment_Neutral, Return_DOWN",0.040097205346294046,0.5,1.1032171581769437,BAC
"Volume_High, Return_UP, Volatility_Low_Vol",Sentiment_Neutral,0.038882138517618466,1.0,1.0147965474722564,BAC
"Volume_High, Sentiment_Neutral, Return_DOWN",Volatility_High_Vol,0.04981773997569866,0.5540540540540541,1.1094561714999671,BAC
"Volume_High, Sentiment_Neutral, Volatility_High_Vol",Return_DOWN,0.04981773997569866,0.5125,1.1041557591623035,BAC
"Volume_High, Return_DOWN, Volatility_High_Vol",Sentiment_Neutral,0.04981773997569866,1.0,1.0147965474722564,BAC
"Volume_High, Return_DOWN","Sentiment_Neutral, Volatility_High_Vol",0.04981773997569866,0.5466666666666666,1.121961762261014,BAC
"Volume_High, Volatility_High_Vol","Sentiment_Neutral, Return_DOWN",0.04981773997569866,0.5061728395061729,1.1168371230927086,BAC
"Volume_High, Sentiment_Neutral, Return_UP",Volatility_High_Vol,0.04738760631834751,0.5492957746478874,1.0999280353654777,BAC
"Volume_High, Return_UP","Sentiment_Neutral, Volatility_High_Vol",0.04738760631834751,0.5416666666666666,1.1116999168744803,BAC
Volume_Low,Volatility_High_Vol,0.11907654921020656,0.5697674418604651,1.1409211791999094,CSCO
Volume_Low,Return_DOWN,0.10206561360874848,0.4883720930232558,1.1011787193373686,CSCO
Volume_Normal,Volatility_Low_Vol,0.3292831105710814,0.5324165029469548,1.0635407328285043,CSCO
Volatility_Low_Vol,Volume_Normal,0.3292831105710814,0.6577669902912621,1.0635407328285043,CSCO
Volume_Normal,Return_UP,0.35479951397326853,0.5736738703339882,1.0308593783512494,CSCO
Return_UP,Volume_Normal,0.35479951397326853,0.6375545851528385,1.0308593783512496,CSCO
Volume_High,Volatility_High_Vol,0.0911300121506683,0.5281690140845071,1.0576231109283438,CSCO
Volume_High,Return_DOWN,0.07776427703523693,0.4507042253521127,1.01624541771175,CSCO
Return_DOWN,Volatility_Low_Vol,0.22478736330498178,0.5068493150684932,1.0124684133528394,CSCO
Volatility_Low_Vol,Return_DOWN,0.22478736330498178,0.4490291262135922,1.0124684133528394,CSCO
Return_UP,Volatility_High_Vol,0.28068043742405835,0.5043668122270742,1.0099607943135818,CSCO
Volatility_High_Vol,Return_UP,0.28068043742405835,0.562043795620438,1.009960794313582,CSCO
"Sentiment_Neutral, Volume_Low",Volatility_High_Vol,0.11907654921020656,0.5697674418604651,1.1409211791999094,CSCO
Volume_Low,"Sentiment_Neutral, Volatility_High_Vol",0.11907654921020656,0.5697674418604651,1.1409211791999094,CSCO
"Sentiment_Neutral, Volume_Low",Return_DOWN,0.10206561360874848,0.4883720930232558,1.1011787193373686,CSCO
Volume_Low,"Sentiment_Neutral, Return_DOWN",0.10206561360874848,0.4883720930232558,1.1011787193373686,CSCO
"Sentiment_Neutral, Volume_Normal",Volatility_Low_Vol,0.3292831105710814,0.5324165029469548,1.0635407328285043,CSCO
"Sentiment_Neutral, Volatility_Low_Vol",Volume_Normal,0.3292831105710814,0.6577669902912621,1.0635407328285043,CSCO
Volume_Normal,"Sentiment_Neutral, Volatility_Low_Vol",0.3292831105710814,0.5324165029469548,1.0635407328285043,CSCO
Volatility_Low_Vol,"Sentiment_Neutral, Volume_Normal",0.3292831105710814,0.6577669902912621,1.0635407328285043,CSCO
"Sentiment_Neutral, Volume_Normal",Return_UP,0.35479951397326853,0.5736738703339882,1.0308593783512494,CSCO
"Sentiment_Neutral, Return_UP",Volume_Normal,0.35479951397326853,0.6375545851528385,1.0308593783512496,CSCO
Volume_Normal,"Sentiment_Neutral, Return_UP",0.35479951397326853,0.5736738703339882,1.0308593783512494,CSCO
Return_UP,"Sentiment_Neutral, Volume_Normal",0.35479951397326853,0.6375545851528385,1.0308593783512496,CSCO
"Volume_High, Sentiment_Neutral",Volatility_High_Vol,0.0911300121506683,0.5281690140845071,1.0576231109283438,CSCO
Volume_High,"Sentiment_Neutral, Volatility_High_Vol",0.0911300121506683,0.5281690140845071,1.0576231109283438,CSCO
"Volume_High, Sentiment_Neutral",Return_DOWN,0.07776427703523693,0.4507042253521127,1.01624541771175,CSCO
Volume_High,"Sentiment_Neutral, Return_DOWN",0.07776427703523693,0.4507042253521127,1.01624541771175,CSCO
"Sentiment_Neutral, Return_DOWN",Volatility_Low_Vol,0.22478736330498178,0.5068493150684932,1.0124684133528394,CSCO
"Sentiment_Neutral, Volatility_Low_Vol",Return_DOWN,0.22478736330498178,0.4490291262135922,1.0124684133528394,CSCO
Return_DOWN,"Sentiment_Neutral, Volatility_Low_Vol",0.22478736330498178,0.5068493150684932,1.0124684133528394,CSCO
Volatility_Low_Vol,"Sentiment_Neutral, Return_DOWN",0.22478736330498178,0.4490291262135922,1.0124684133528394,CSCO
"Sentiment_Neutral, Return_UP",Volatility_High_Vol,0.28068043742405835,0.5043668122270742,1.0099607943135818,CSCO
"Sentiment_Neutral, Volatility_High_Vol",Return_UP,0.28068043742405835,0.562043795620438,1.009960794313582,CSCO
Return_UP,"Sentiment_Neutral, Volatility_High_Vol",0.28068043742405835,0.5043668122270742,1.0099607943135818,CSCO
Volatility_High_Vol,"Sentiment_Neutral, Return_UP",0.28068043742405835,0.562043795620438,1.009960794313582,CSCO
"Volume_Low, Volatility_Low_Vol",Return_DOWN,0.04495747266099635,0.5,1.1273972602739726,CSCO
"Return_DOWN, Volume_Low",Volatility_High_Vol,0.05710814094775213,0.5595238095238095,1.120408990846947,CSCO
"Volume_Low, Volatility_High_Vol",Return_DOWN,0.05710814094775213,0.4795918367346939,1.0813810455689126,CSCO
"Return_UP, Volume_Low",Volatility_High_Vol,0.061968408262454436,0.5795454545454546,1.16050099535501,CSCO
"Volume_Normal, Return_DOWN",Volatility_Low_Vol,0.13973268529769137,0.5299539170506913,1.058621538186211,CSCO
"Return_DOWN, Volatility_Low_Vol",Volume_Normal,0.13973268529769137,0.6216216216216216,1.0050974353528381,CSCO
"Volume_Normal, Return_UP",Volatility_Low_Vol,0.18955042527339003,0.5342465753424658,1.0671964356962362,CSCO
"Volume_Normal, Volatility_Low_Vol",Return_UP,0.18955042527339003,0.5756457564575646,1.0344027457741827,CSCO
"Return_UP, Volatility_Low_Vol",Volume_Normal,0.18955042527339003,0.6872246696035242,1.1111707329738711,CSCO
"Volume_Normal, Volatility_High_Vol",Return_UP,0.1652490886998785,0.5714285714285714,1.0268247036805989,CSCO
"Volume_High, Return_DOWN",Volatility_Low_Vol,0.040097205346294046,0.515625,1.0299984830097086,CSCO
"Volume_High, Volatility_Low_Vol",Return_DOWN,0.040097205346294046,0.49253731343283585,1.1105704354937642,CSCO
"Volume_High, Return_UP",Volatility_High_Vol,0.053462940461725394,0.5641025641025641,1.1295776405265456,CSCO
"Volume_High, Volatility_High_Vol",Return_UP,0.053462940461725394,0.5866666666666667,1.0542066957787481,CSCO
"Sentiment_Neutral, Volume_Low, Volatility_Low_Vol",Return_DOWN,0.04495747266099635,0.5,1.1273972602739726,CSCO
"Volume_Low, Volatility_Low_Vol","Sentiment_Neutral, Return_DOWN",0.04495747266099635,0.5,1.1273972602739726,CSCO
"Sentiment_Neutral, Return_DOWN, Volume_Low",Volatility_High_Vol,0.05710814094775213,0.5595238095238095,1.120408990846947,CSCO
"Sentiment_Neutral, Volume_Low, Volatility_High_Vol",Return_DOWN,0.05710814094775213,0.4795918367346939,1.0813810455689126,CSCO
"Return_DOWN, Volume_Low","Sentiment_Neutral, Volatility_High_Vol",0.05710814094775213,0.5595238095238095,1.120408990846947,CSCO
"Volume_Low, Volatility_High_Vol","Sentiment_Neutral, Return_DOWN",0.05710814094775213,0.4795918367346939,1.0813810455689126,CSCO
"Sentiment_Neutral, Volume_Low, Return_UP",Volatility_High_Vol,0.061968408262454436,0.5795454545454546,1.16050099535501,CSCO
"Return_UP, Volume_Low","Sentiment_Neutral, Volatility_High_Vol",0.061968408262454436,0.5795454545454546,1.16050099535501,CSCO
"Sentiment_Neutral, Volume_Normal, Return_DOWN",Volatility_Low_Vol,0.13973268529769137,0.5299539170506913,1.058621538186211,CSCO
"Sentiment_Neutral, Return_DOWN, Volatility_Low_Vol",Volume_Normal,0.13973268529769137,0.6216216216216216,1.0050974353528381,CSCO
"Volume_Normal, Return_DOWN","Sentiment_Neutral, Volatility_Low_Vol",0.13973268529769137,0.5299539170506913,1.058621538186211,CSCO
"Return_DOWN, Volatility_Low_Vol","Sentiment_Neutral, Volume_Normal",0.13973268529769137,0.6216216216216216,1.0050974353528381,CSCO
"Sentiment_Neutral, Volume_Normal, Return_UP",Volatility_Low_Vol,0.18955042527339003,0.5342465753424658,1.0671964356962362,CSCO
"Sentiment_Neutral, Volume_Normal, Volatility_Low_Vol",Return_UP,0.18955042527339003,0.5756457564575646,1.0344027457741827,CSCO
"Sentiment_Neutral, Return_UP, Volatility_Low_Vol",Volume_Normal,0.18955042527339003,0.6872246696035242,1.1111707329738711,CSCO
"Volume_Normal, Return_UP","Sentiment_Neutral, Volatility_Low_Vol",0.18955042527339003,0.5342465753424658,1.0671964356962362,CSCO
"Volume_Normal, Volatility_Low_Vol","Sentiment_Neutral, Return_UP",0.18955042527339003,0.5756457564575646,1.0344027457741827,CSCO
"Return_UP, Volatility_Low_Vol","Sentiment_Neutral, Volume_Normal",0.18955042527339003,0.6872246696035242,1.1111707329738711,CSCO
"Sentiment_Neutral, Volume_Normal, Volatility_High_Vol",Return_UP,0.1652490886998785,0.5714285714285714,1.0268247036805989,CSCO
"Volume_Normal, Volatility_High_Vol","Sentiment_Neutral, Return_UP",0.1652490886998785,0.5714285714285714,1.0268247036805989,CSCO
"Volume_High, Sentiment_Neutral, Return_DOWN",Volatility_Low_Vol,0.040097205346294046,0.515625,1.0299984830097086,CSCO
"Volume_High, Sentiment_Neutral, Volatility_Low_Vol",Return_DOWN,0.040097205346294046,0.49253731343283585,1.1105704354937642,CSCO
"Volume_High, Return_DOWN","Sentiment_Neutral, Volatility_Low_Vol",0.040097205346294046,0.515625,1.0299984830097086,CSCO
"Volume_High, Volatility_Low_Vol","Sentiment_Neutral, Return_DOWN",0.040097205346294046,0.49253731343283585,1.1105704354937642,CSCO
"Volume_High, Sentiment_Neutral, Return_UP",Volatility_High_Vol,0.053462940461725394,0.5641025641025641,1.1295776405265456,CSCO
"Volume_High, Sentiment_Neutral, Volatility_High_Vol",Return_UP,0.053462940461725394,0.5866666666666667,1.0542066957787481,CSCO
"Volume_High, Return_UP","Sentiment_Neutral, Volatility_High_Vol",0.053462940461725394,0.5641025641025641,1.1295776405265456,CSCO
"Volume_High, Volatility_High_Vol","Sentiment_Neutral, Return_UP",0.053462940461725394,0.5866666666666667,1.0542066957787481,CSCO
Volume_Low,Volatility_High_Vol,0.12029161603888214,0.6,1.2014598540145984,GOOGL
Volume_Low,Return_DOWN,0.0899149453219927,0.4484848484848485,1.0920207997131073,GOOGL
Volume_Normal,Volatility_Low_Vol,0.33292831105710813,0.5447316103379721,1.0881410565731822,GOOGL
Volatility_Low_Vol,Volume_Normal,0.33292831105710813,0.6650485436893203,1.0881410565731822,GOOGL
Volume_Normal,Return_DOWN,0.25394896719319565,0.41550695825049705,1.0117225640241392,GOOGL
Return_DOWN,Volume_Normal,0.25394896719319565,0.6183431952662722,1.0117225640241392,GOOGL
Volume_High,Volatility_High_Vol,0.10085054678007291,0.535483870967742,1.0722706224001257,GOOGL
Volume_High,Return_UP,0.12150668286755771,0.6451612903225806,1.0947788493515132,GOOGL
Return_DOWN,Volatility_Low_Vol,0.22478736330498178,0.5473372781065089,1.0933460676739242,GOOGL
Volatility_Low_Vol,Return_DOWN,0.22478736330498178,0.4490291262135922,1.0933460676739242,GOOGL
Return_UP,Volatility_High_Vol,0.3134872417982989,0.5319587628865979,1.0652118293325306,GOOGL
Volatility_High_Vol,Return_UP,0.3134872417982989,0.6277372262773723,1.0652118293325308,GOOGL
"Sentiment_Neutral, Volume_Low",Volatility_High_Vol,0.12029161603888214,0.6,1.2014598540145984,GOOGL
Volume_Low,"Sentiment_Neutral, Volatility_High_Vol",0.12029161603888214,0.6,1.2014598540145984,GOOGL
"Sentiment_Neutral, Volume_Low",Return_DOWN,0.0899149453219927,0.4484848484848485,1.0920207997131073,GOOGL
Volume_Low,"Sentiment_Neutral, Return_DOWN",0.0899149453219927,0.4484848484848485,1.0920207997131073,GOOGL
"Sentiment_Neutral, Volume_Normal",Volatility_Low_Vol,0.33292831105710813,0.5447316103379721,1.0881410565731822,GOOGL
"Sentiment_Neutral, Volatility_Low_Vol",Volume_Normal,0.33292831105710813,0.6650485436893203,1.0881410565731822,GOOGL
Volume_Normal,"Sentiment_Neutral, Volatility_Low_Vol",0.33292831105710813,0.5447316103379721,1.0881410565731822,GOOGL
Volatility_Low_Vol,"Sentiment_Neutral, Volume_Normal",0.33292831105710813,0.6650485436893203,1.0881410565731822,GOOGL
"Sentiment_Neutral, Volume_Normal",Return_DOWN,0.25394896719319565,0.41550695825049705,1.0117225640241392,GOOGL
"Sentiment_Neutral, Return_DOWN",Volume_Normal,0.25394896719319565,0.6183431952662722,1.0117225640241392,GOOGL
Volume_Normal,"Sentiment_Neutral, Return_DOWN",0.25394896719319565,0.41550695825049705,1.0117225640241392,GOOGL
Return_DOWN,"Sentiment_Neutral, Volume_Normal",0.25394896719319565,0.6183431952662722,1.0117225640241392,GOOGL
"Volume_High, Sentiment_Neutral",Volatility_High_Vol,0.10085054678007291,0.535483870967742,1.0722706224001257,GOOGL
Volume_High,"Sentiment_Neutral, Volatility_High_Vol",0.10085054678007291,0.535483870967742,1.0722706224001257,GOOGL
"Volume_High, Sentiment_Neutral",Return_UP,0.12150668286755771,0.6451612903225806,1.0947788493515132,GOOGL
Volume_High,"Sentiment_Neutral, Return_UP",0.12150668286755771,0.6451612903225806,1.0947788493515132,GOOGL
"Sentiment_Neutral, Return_DOWN",Volatility_Low_Vol,0.22478736330498178,0.5473372781065089,1.0933460676739242,GOOGL
"Sentiment_Neutral, Volatility_Low_Vol",Return_DOWN,0.22478736330498178,0.4490291262135922,1.0933460676739242,GOOGL
Return_DOWN,"Sentiment_Neutral, Volatility_Low_Vol",0.22478736330498178,0.5473372781065089,1.0933460676739242,GOOGL
Volatility_Low_Vol,"Sentiment_Neutral, Return_DOWN",0.22478736330498178,0.4490291262135922,1.0933460676739242,GOOGL
"Sentiment_Neutral, Return_UP",Volatility_High_Vol,0.3134872417982989,0.5319587628865979,1.0652118293325306,GOOGL
"Sentiment_Neutral, Volatility_High_Vol",Return_UP,0.3134872417982989,0.6277372262773723,1.0652118293325308,GOOGL
Return_UP,"Sentiment_Neutral, Volatility_High_Vol",0.3134872417982989,0.5319587628865979,1.0652118293325306,GOOGL
Volatility_High_Vol,"Sentiment_Neutral, Return_UP",0.3134872417982989,0.6277372262773723,1.0652118293325308,GOOGL
"Volume_Low, Volatility_Low_Vol",Return_DOWN,0.041312272174969626,0.5151515151515151,1.2543482158866772,GOOGL
"Return_DOWN, Volume_Low",Volatility_High_Vol,0.04860267314702309,0.5405405405405406,1.0823962648780168,GOOGL
"Return_UP, Volume_Low",Volatility_High_Vol,0.07168894289185905,0.6483516483516484,1.2982807946311596,GOOGL
"Volume_Low, Volatility_High_Vol",Return_UP,0.07168894289185905,0.5959595959595959,1.0112881391231907,GOOGL
"Volume_Normal, Return_DOWN",Volatility_Low_Vol,0.15188335358444716,0.5980861244019139,1.1947205834533376,GOOGL
"Volume_Normal, Volatility_Low_Vol",Return_DOWN,0.15188335358444716,0.45620437956204385,1.1108171727205978,GOOGL
"Return_DOWN, Volatility_Low_Vol",Volume_Normal,0.15188335358444716,0.6756756756756757,1.1055289882327655,GOOGL
"Volume_Normal, Return_UP",Volatility_Low_Vol,0.181044957472661,0.5068027210884354,1.0123753384849083,GOOGL
"Return_UP, Volatility_Low_Vol",Volume_Normal,0.181044957472661,0.6563876651982379,1.0739702752647113,GOOGL
"Volume_Normal, Volatility_High_Vol",Return_UP,0.17618469015795868,0.6331877729257641,1.0744609012740287,GOOGL
"Volume_High, Volatility_Low_Vol",Return_UP,0.05589307411907655,0.6388888888888888,1.084135166093929,GOOGL
"Volume_High, Return_DOWN",Volatility_High_Vol,0.03523693803159174,0.5272727272727273,1.0558283565582838,GOOGL
"Volume_High, Return_UP",Volatility_High_Vol,0.06561360874848117,0.54,1.0813138686131387,GOOGL
